system:index,VH_before,VH_event,VV_before,VV_event,VV_minus_VH_event,class,dVH_event_before,dVV_event_before,elevation,random,slope,.geo
1310,-12.379331,-14.399177,-8.190766,-8.288655,6.1105213,1,-2.0198457,-0.097888954,5.0,0.7980473218314814,1.3196275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.58285561712616,8.994786024124563]}"
1311,-15.051414,-17.659447,-6.7368665,-8.562436,9.09701,1,-2.6080327,-1.8255697,8.0,0.9445773961695905,2.0953836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85585363197008,9.353213822488252]}"
1312,-30.474932,-35.401222,-21.515383,-26.879292,8.52193,1,-4.9262896,-5.363909,2.0,0.8534523229972665,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75506265709187,9.229515807864994]}"
1313,-13.668797,-15.012217,-7.081579,-8.548141,6.464076,1,-1.3434201,-1.4665613,9.0,0.09350545460492998,1.3196603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73781500363678,9.01257266675013]}"
1314,-13.68748,-29.288284,-9.294132,-17.781664,11.50662,1,-15.600805,-8.487532,3.0,0.3888267009373547,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.98359406537188,9.319257504748535]}"
1315,-13.0309105,-17.430038,-6.886473,-11.371279,6.05876,1,-4.3991284,-4.4848056,4.0,0.6839049207985985,1.3195958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63540706124715,8.97753837066947]}"
1316,-16.519842,-16.648623,-10.355671,-11.640725,5.0078974,1,-0.12878035,-1.2850541,7.0,0.9104551044444805,3.8648276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79009695317254,9.164837107408388]}"
1317,-16.125326,-38.082207,-8.091147,-24.449623,13.632583,1,-21.956879,-16.358477,0.0,0.36117910907559825,2.9342537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75102023831333,9.192325555102446]}"
1318,-13.697527,-22.332838,-8.318612,-19.521154,2.8116832,1,-8.635312,-11.202543,4.0,0.7463786733516311,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84237890270829,9.210112197728012]}"
1319,-17.025501,-38.71431,-10.3714905,-24.948427,13.765884,1,-21.68881,-14.576937,7.0,0.4428282792012931,1.8759911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78470706146781,8.717476095916867]}"
1320,-16.944141,-29.589268,-11.58643,-25.950516,3.6387506,1,-12.645124,-14.364087,1.0,0.24290386071909242,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64915128509418,9.181545771693012]}"
1321,-14.352888,-23.407007,-9.400033,-11.323256,12.083752,1,-9.054119,-1.9232224,6.0,0.9267481165762068,1.3194036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67610074361777,8.872435482427484]}"
1322,-18.098692,-23.898685,-12.923638,-21.633966,2.2647195,1,-5.7999935,-8.710327,4.0,0.45435724935352095,0.939593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90220670063064,9.23760064542207]}"
1323,-14.260701,-18.17101,-8.3957815,-9.73384,8.437169,1,-3.9103076,-1.3380584,4.0,0.6726522287291348,4.667386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92673070788712,9.375851367648064]}"
1324,-16.019106,-18.320807,-9.85215,-12.455083,5.865723,1,-2.3016994,-2.6029334,3.0,0.3808590559665329,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68095164615201,8.989935121590317]}"
1325,-31.6621,-41.63063,-19.391062,-25.09692,16.533709,1,-9.968529,-5.705858,1.0,0.6860799614244685,1.3199276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65858359557744,9.155943786095605]}"
1326,-16.049309,-24.351267,-9.654413,-18.869583,5.4816837,1,-8.301957,-9.21517,11.0,0.807435182979619,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90813558150583,8.764907142918378]}"
1327,-28.054474,-32.549625,-21.37324,-24.646599,7.9030266,1,-4.495151,-3.2733595,7.0,0.8536966015905321,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75263720582475,8.754666348679416]}"
1328,-31.004448,-36.800644,-22.775143,-30.517622,6.2830215,1,-5.7961955,-7.74248,0.0,0.06818519417270752,2.9649384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72811319856828,9.224125916160277]}"
1329,-28.779936,-44.108368,-22.764494,-23.746836,20.361532,1,-15.328432,-0.9823418,1.0,0.34788931091484765,1.3198478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7604525487966,9.113363641628341]}"
1330,-30.568495,-33.963696,-24.256636,-21.14268,12.821017,1,-3.3952005,3.1139567,4.0,0.7077715419103401,1.3198837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6755617544473,9.132497757180086]}"
1331,-15.577951,-25.221457,-11.811374,-18.169725,7.0517306,1,-9.643505,-6.358351,4.0,0.6121778164717924,2.07846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65615814431031,9.204991800608532]}"
1332,-28.383444,-33.547398,-21.51121,-23.906574,9.6408205,1,-5.163952,-2.3953648,1.0,0.651872979944811,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77338828888792,9.16995750452787]}"
1333,-13.556122,-14.977063,-5.249082,-8.276666,6.700397,1,-1.4209411,-3.0275836,11.0,0.9059232723490168,4.650132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86528594245334,9.418970501285802]}"
1334,-23.06022,-31.097075,-16.210346,-23.60491,7.4921646,1,-8.036855,-7.3945646,2.0,0.5405412734358535,1.3200449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77716121308121,9.217927540699852]}"
1335,-15.519524,-28.03214,-10.576899,-21.387783,6.644358,1,-12.512618,-10.810884,5.0,0.007632230717708244,6.2618413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87444875835136,9.210381692313248]}"
1336,-15.245852,-14.952883,-6.2133183,-7.3073826,7.6455,1,0.29296997,-1.0940644,10.0,0.7910399707453454,2.9664073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8574705994815,9.416006060848208]}"
1337,-15.359003,-18.085804,-6.9249415,-11.667231,6.418573,1,-2.726801,-4.742289,7.0,0.28020582617845446,2.0781224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69523485916952,8.918788551088053]}"
1338,-29.987669,-28.991764,-22.617167,-21.925406,7.0663595,1,0.9959049,0.69176173,4.0,0.2521107726206959,2.0783665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71517745847696,9.126568876304898]}"
1339,-13.567677,-16.614908,-7.5614104,-10.10048,6.514427,1,-3.047231,-2.53907,7.0,0.12350928916148651,1.3200049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91622041906291,9.196906963051456]}"
1340,-15.813572,-30.791618,-10.136223,-27.399643,3.3919754,1,-14.978046,-17.26342,4.0,0.5019678690425211,2.0947776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.89331337931786,9.227090356597872]}"
1341,-28.97358,-35.562862,-21.223127,-27.424698,8.1381645,1,-6.5892835,-6.201572,0.0,0.21752394293812172,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68876698912385,9.083988731837632]}"
1342,-13.145858,-17.187346,-8.335426,-9.6997595,7.4875865,1,-4.0414886,-1.3643339,8.0,0.5046649116439859,2.0782797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88549803634602,9.053266349120744]}"
1343,-30.306782,-32.468563,-21.871271,-23.159924,9.3086405,1,-2.1617837,-1.2886539,2.0,0.34743172423990454,1.3198473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73970146573343,9.113094147043105]}"
1344,-14.127127,-18.283705,-7.863481,-10.298582,7.985123,1,-4.1565785,-2.4351006,4.0,0.5552463624616897,1.8793877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92268828910858,9.369114003017168]}"
1345,-17.904123,-27.643518,-11.755248,-21.189825,6.453693,1,-9.739393,-9.434577,3.0,0.6626707095764754,1.8783828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79656482321819,9.181276277107775]}"
1346,-28.905268,-36.947105,-22.298115,-24.988873,11.958235,1,-8.041839,-2.690758,3.0,0.9997228281875159,0.93949395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67717872195871,9.200140898074286]}"
1347,-14.71564,-16.52757,-7.4089565,-8.684809,7.8427625,1,-1.8119308,-1.2758522,7.0,0.008764610350545543,1.8764563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72002836101122,8.80964324406753]}"
1348,-31.054785,-47.91625,-23.973816,-25.235239,22.681011,1,-16.861464,-1.2614225,4.0,0.18966022481737632,4.151257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76422547298989,9.117945049577349]}"
1349,-17.203012,-17.153902,-10.371878,-9.776253,7.377649,1,0.049110558,0.59562427,3.0,0.542292546933754,2.6380453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70224171838565,9.04572050073414]}"
1350,-27.415648,-31.969957,-21.874044,-23.694324,8.275633,1,-4.5543084,-1.8202803,17.0,0.08104503265720464,9.076143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85935706157815,8.815841619527955]}"
1351,-17.811226,-36.616905,-17.439701,-24.63741,11.979497,1,-18.805681,-7.197708,1.0,0.02136345267788753,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66801590606069,9.232210753717354]}"
1352,-27.946386,-35.28818,-20.927994,-22.443117,12.845065,1,-7.341797,-1.5151234,24.0,0.8566514349874774,3.3524399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9040931627273,8.746042521951868]}"
1353,-32.771053,-34.32097,-22.119152,-20.097956,14.223012,1,-1.5499148,2.021195,6.0,0.9890014400757966,2.6382902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75155922748381,9.111746674116926]}"
1354,-21.55762,-23.615376,-10.385267,-14.994315,8.62106,1,-2.0577567,-4.609048,0.0,0.5522833897601205,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6650514656231,9.205261295193768]}"
1355,-15.913713,-22.39293,-10.267316,-12.258473,10.134456,1,-6.479215,-1.991157,1.0,0.32632968726681566,0.93948215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7658424405013,9.195828984710513]}"
1356,-12.969917,-32.933907,-7.662175,-22.843336,10.0905695,1,-19.96399,-15.181162,16.0,0.2983403663044357,7.608915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6628955089412,9.027933858108574]}"
1357,-16.493185,-14.844764,-9.382423,-8.984852,5.8599114,1,1.6484213,0.3975715,8.0,0.9263688694256919,4.182523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83132962471362,9.07374793759867]}"
1358,-15.903674,-34.96778,-12.42183,-19.782623,15.185157,1,-19.064106,-7.3607936,4.0,0.09584916776819608,2.0783923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66262601435598,9.148397937709001]}"
1359,-14.283047,-15.858892,-7.203009,-8.201331,7.657562,1,-1.5758463,-0.9983219,7.0,0.3863505248387419,1.3197005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.786054534394,9.034132233568998]}"
1360,-13.290557,-17.433495,-9.67165,-9.5935,7.8399954,1,-4.1429386,0.07814996,5.0,0.32356557209631365,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9641904552349,9.273173930673202]}"
1361,-15.211915,-28.530046,-10.039449,-22.614786,5.91526,1,-13.3181305,-12.575337,4.0,0.5897305433520946,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.62705272910485,8.967836565600978]}"
1362,-12.812212,-15.104562,-6.608354,-9.712727,5.391835,1,-2.2923493,-3.104372,7.0,0.7562025208367339,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88172511215272,9.33785263112981]}"
1363,-31.994125,-39.31289,-21.35556,-25.315947,13.996944,1,-7.318766,-3.9603856,2.0,0.47729175036047267,1.3200191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67421428152112,9.20445281143806]}"
1364,-15.884679,-17.731274,-9.328437,-11.016577,6.7146974,1,-1.8465948,-1.6881392,10.0,0.9141604671501085,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82351428174178,8.724482955133]}"
1365,-28.735252,-48.07141,-22.19775,-22.196213,25.875198,1,-19.336159,0.0015381306,0.0,0.9041560036216849,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69900778336282,9.16214216155603]}"
1366,-28.099472,-29.709356,-24.321194,-24.44168,5.2676764,1,-1.6098847,-0.12048607,5.0,0.2861236820884172,1.3200086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78282059937116,9.198793425148107]}"
1367,-22.36658,-26.159842,-15.314208,-21.450977,4.7088656,1,-3.7932632,-6.1367693,0.0,0.97413744267386,2.0944095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74347438992673,9.14974541063518]}"
1368,-13.724975,-15.38665,-7.3697963,-7.7083936,7.6782565,1,-1.6616753,-0.33859718,12.0,0.5380726186260476,6.263804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8822641013232,9.348093425368772]}"
1369,-15.056281,-20.736145,-10.145636,-10.774189,9.961957,1,-5.6798644,-0.62855357,6.0,0.915813002649773,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.60145074350743,8.954092341753949]}"
1370,-13.253214,-33.80419,-8.7724,-28.782906,5.0212855,1,-20.550978,-20.010506,3.0,0.6672822043642274,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7124825126246,9.206069778949475]}"
1371,-31.93047,-35.8069,-23.867819,-24.995014,10.811884,1,-3.876429,-1.1271967,1.0,0.209524397053392,2.6383765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7612610325523,9.134653713861972]}"
1372,-29.684336,-48.87966,-22.073141,-26.211996,22.667664,1,-19.195324,-4.1388545,1.0,0.07623245551477809,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76072204338182,9.220891981137447]}"
1373,-29.935139,-36.922077,-24.19934,-26.957262,9.964816,1,-6.9869385,-2.7579198,1.0,0.09250250145976968,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66397348728215,9.19205606051721]}"
1374,-23.389935,-32.641636,-17.68561,-32.161133,0.4805041,1,-9.251702,-14.475523,5.0,0.6085839091894879,1.8784299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71140453428366,9.19016959842056]}"
1375,-25.605076,-29.06799,-12.513265,-17.293116,11.774874,1,-3.4629135,-4.7798514,1.0,0.9596372618608546,2.934172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7688068809389,9.095038009832303]}"
1376,-13.769157,-18.685171,-6.0127783,-8.990258,9.694913,1,-4.916014,-2.9774804,3.0,0.5475502661755698,2.0957036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8536976752882,9.419239995871038]}"
1377,-18.742386,-31.933018,-13.158283,-20.60795,11.3250675,1,-13.190633,-7.4496675,1.0,0.03258207040736816,0.9398177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97793467908193,9.32141346143042]}"
1378,-13.668279,-15.3932705,-5.65528,-8.719374,6.6738963,1,-1.7249917,-3.0640938,6.0,0.4365796355070265,0.93996173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82081933588942,9.374773389307121]}"
1379,-34.74275,-30.075993,-21.83388,-23.107197,6.968796,1,4.666756,-1.2733175,2.0,0.6799018935845701,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66047005767409,9.161333677800323]}"
1380,-29.461412,-44.312542,-19.73775,-25.342815,18.969727,1,-14.851129,-5.6050663,5.0,0.28997345430481525,2.6384294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7087095884313,9.148936926879474]}"
1381,-12.877505,-22.08449,-8.768761,-16.874842,5.2096477,1,-9.2069845,-8.10608,5.0,0.9256590764584355,1.3198885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65777511182173,9.134923208447209]}"
1382,-13.905611,-18.003845,-10.4379,-11.019037,6.984807,1,-4.0982337,-0.5811376,3.0,0.7019555338500623,2.8145561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71194352345414,8.957056782191543]}"
1383,-29.076435,-34.812347,-21.815395,-24.545155,10.267195,1,-5.7359147,-2.729759,2.0,0.22269811278784868,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76180002172276,9.197715446807164]}"
1384,-24.39101,-37.360172,-19.15223,-22.222574,15.1376,1,-12.969163,-3.0703444,7.0,0.5028041528687796,1.3202598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8658249316238,9.330845771913676]}"
1385,-13.79176,-16.17476,-5.4077754,-5.6039057,10.570856,1,-2.383001,-0.19613026,13.0,0.5088185952371522,4.991353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88145561756748,9.348362919954008]}"
1386,-16.045828,-22.229385,-10.832841,-17.912262,4.317124,1,-6.183557,-7.079421,0.0,0.628307115574234,0.9400416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9108305273582,9.40414829909783]}"
1387,-28.028854,-40.575424,-20.428528,-25.419739,15.155685,1,-12.546569,-4.9912114,3.0,0.0500556976194656,0.93937546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65588864972507,9.155674291510369]}"
1388,-14.623003,-31.210258,-8.989722,-25.929577,5.2806826,1,-16.587255,-16.939854,3.0,0.9203429073797347,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70924857760177,9.218736024455561]}"
1389,-15.602237,-14.733947,-7.377981,-10.449351,4.284595,1,0.8682904,-3.0713701,13.0,0.27303923101160876,1.3202891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85073323485061,9.34620696327212]}"
1390,-14.448674,-18.712824,-9.42243,-11.579406,7.133418,1,-4.2641497,-2.1569757,3.0,0.19392311262099082,1.8776314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7604525487966,9.038444146932772]}"
1391,-14.758159,-37.795834,-9.505616,-26.380762,11.41507,1,-23.037674,-16.875147,3.0,0.27020134395067674,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65858359557744,9.043564544052254]}"
1392,-15.200028,-17.891151,-9.9765,-10.937473,6.953678,1,-2.691122,-0.9609731,6.0,0.9320671626856978,2.0782642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70574514799371,9.040330609029423]}"
1393,-29.87808,-37.252476,-23.799023,-26.638754,10.613719,1,-7.3743935,-2.839733,1.0,0.41635790195352174,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81138702540616,9.193673028028625]}"
1394,-23.261122,-39.72645,-19.302258,-22.870472,16.855978,1,-16.465328,-3.5682142,4.0,0.35346086554891587,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66828540064593,9.094768515247067]}"
1395,-14.141111,-14.806908,-7.7705326,-8.257547,6.5493603,1,-0.6657957,-0.48701456,6.0,0.8238727787810587,3.821295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61869839696253,9.011764182994423]}"
1396,-15.413798,-17.33588,-7.7046375,-9.710794,7.625087,1,-1.9220824,-2.006157,7.0,0.07905858230658191,2.6393034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81596843335518,9.378815808085658]}"
1397,-14.89666,-31.018227,-9.151852,-25.608974,5.4092536,1,-16.121567,-16.457123,8.0,0.4633834237826556,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85315868611772,9.068897035064424]}"
1398,-29.059793,-48.572006,-21.322319,-25.114704,23.457304,1,-19.512213,-3.7923856,2.0,0.6489642856924233,5.694398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76099153796706,9.197984941392399]}"
1399,-30.890297,-32.83378,-25.033937,-28.98806,3.8457174,1,-1.9434798,-3.9541214,7.0,0.16932095157329796,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86555543703858,9.335696674447922]}"
1400,-18.009531,-27.397623,-11.3351965,-20.153917,7.243705,1,-9.388092,-8.818722,5.0,0.5910948607741224,0.939168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86771139372046,9.076712378036264]}"
1401,-33.350582,-39.470802,-22.563425,-27.813442,11.657361,1,-6.120222,-5.2500167,3.0,0.8940000438559856,1.3200008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71329099638031,9.19475100636957]}"
1402,-16.234024,-18.305624,-10.394758,-11.307287,6.9983363,1,-2.0715995,-0.9125297,3.0,0.5564356173948061,2.0782921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.71490796389173,9.063776637944942]}"
1403,-15.139107,-23.128605,-11.106108,-17.531752,5.596853,1,-7.989498,-6.425644,16.0,0.6906506703351925,2.0923245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.02078431813443,8.697264002024179]}"
1404,-15.119785,-18.889132,-9.659964,-13.336333,5.5527973,1,-3.769346,-3.6763694,5.0,0.7126715820310526,1.3197665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74482186285292,9.06970551882013]}"
1405,-27.286213,-48.188198,-17.837406,-29.467035,18.721163,1,-20.901983,-11.629629,3.0,0.15569624235320856,1.3199421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74913377621668,9.16348963448221]}"
1406,-14.185667,-17.34968,-9.027521,-9.230862,8.118818,1,-3.1640131,-0.20334008,4.0,0.3908920584745035,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74805579787574,9.174269417891644]}"
1407,-13.16275,-15.987582,-7.570294,-7.9938564,7.993726,1,-2.8248312,-0.4235625,4.0,0.621338851702624,0.9400635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85558413738485,9.412233136654905]}"
1408,-13.501077,-14.708651,-5.5890045,-7.1004853,7.6081653,1,-1.2075734,-1.5114808,1.0,0.22296171443006152,2.6391318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87849117712989,9.334079706936507]}"
1409,-16.132193,-23.375414,-9.531334,-16.741215,6.634199,1,-7.2432203,-7.2098804,3.0,0.1790214877972759,0.93949986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80303269326386,9.202566349341408]}"
1410,-15.427498,-22.436163,-7.751426,-18.729465,3.7066967,1,-7.008665,-10.97804,9.0,0.8730466210460086,3.367534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75991355962611,8.748467973218991]}"
1411,-13.865601,-16.237938,-10.723721,-9.336099,6.9018383,1,-2.3723369,1.3876215,3.0,0.021536658218390237,2.0949757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93427655627372,9.268592522724195]}"
1412,-18.359535,-28.590614,-12.117941,-27.04618,1.5444335,1,-10.23108,-14.928241,4.0,0.32931089203722397,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84264839729353,9.12845533840155]}"
1413,-28.176596,-38.310738,-22.448631,-22.268902,16.041836,1,-10.134143,0.17972921,1.0,0.9356616082143058,2.6386049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69819929960711,9.195559490125277]}"
1414,-14.43158,-17.434565,-8.915065,-8.274252,9.160312,1,-3.0029843,0.64081293,1.0,0.8221416076867073,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65481067138414,9.210112197728012]}"
1415,-29.94122,-39.094936,-23.008429,-24.703869,14.391067,1,-9.153716,-1.6954395,1.0,0.5501396605754643,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68122114073725,9.226281872842165]}"
1416,-21.269579,-25.99242,-13.820764,-17.339478,8.652943,1,-4.722842,-3.5187135,8.0,0.2191424527254191,2.9342067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83671951641834,9.136270681373388]}"
1417,-27.672407,-34.691452,-18.45345,-28.731218,5.9602346,1,-7.019045,-10.27777,4.0,0.8895139671833971,1.3199736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74509135743814,9.180198298766832]}"
1418,-29.19865,-34.94072,-22.318512,-26.153996,8.786724,1,-5.7420692,-3.835483,4.0,0.46252510893848897,2.0947366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80464966077527,9.218736024455561]}"
1419,-31.877653,-47.60879,-21.02028,-30.120857,17.487932,1,-15.731138,-9.100576,1.0,0.4163536817988164,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7545236679214,9.217119056944146]}"
1420,-14.239833,-18.168646,-6.4354396,-9.130275,9.03837,1,-3.9288123,-2.6948352,12.0,0.4855588832938037,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80384117701956,8.767602088770737]}"
1421,-27.923525,-29.45183,-20.851639,-23.235683,6.216147,1,-1.5283041,-2.3840446,8.0,0.5379268448664616,1.3202763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94451735051268,9.339469598641225]}"
1422,-15.373558,-14.319639,-7.1883144,-8.540232,5.7794075,1,1.053919,-1.3519176,10.0,0.5572900319380562,2.6376536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82917366803173,8.939539634151213]}"
1423,-16.330606,-29.264776,-8.291105,-21.922813,7.341962,1,-12.93417,-13.631708,3.0,0.73633543412419,2.078394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7326946065173,9.14974541063518]}"
1424,-14.427148,-15.517835,-6.492762,-9.517846,5.9999886,1,-1.0906866,-3.0250843,8.0,0.6524373651568894,3.8618176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87148431791377,8.865159128626116]}"
1425,-15.681587,-15.966246,-9.093315,-8.701999,7.264247,1,-0.2846582,0.39131677,11.0,0.649024011688415,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83698901100357,8.972148478964751]}"
1426,-28.964186,-28.21783,-21.802713,-29.425335,-1.2075039,1,0.7463546,-7.622623,6.0,0.3316076687694065,2.0783627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65777511182173,9.123604435867303]}"
1427,-29.77328,-40.081623,-24.43583,-30.47472,9.606902,1,-10.308345,-6.0388913,6.0,0.8285204215727265,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.79979875824102,9.19070858759103]}"
1428,-29.798311,-34.96393,-22.905035,-24.082853,10.881075,1,-5.165617,-1.1778189,9.0,0.38507949962019083,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85612312655532,9.400105880319291]}"
1429,-13.890539,-20.550346,-9.032437,-10.902799,9.647548,1,-6.6598067,-1.8703614,2.0,0.11612987053265023,1.3196963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72784370398305,9.031976276887113]}"
1430,-27.641712,-44.50012,-21.774374,-23.899593,20.600527,1,-16.858408,-2.1252198,3.0,0.341713910596106,2.9341402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67583124903253,9.057039273314047]}"
1431,-26.155722,-28.31824,-21.43318,-24.60978,3.7084594,1,-2.1625166,-3.176599,3.0,0.8815594463233872,7.260957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84183991353781,9.223047937819334]}"
